ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Category,KO,gene,annot
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_022970,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_009192,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_018090,orexin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_002596,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04153,Acropora_003938,alpha1-adrenergic receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04153,Acropora_013544,alpha1-adrenergic receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04153,Acropora_007944,adenylate cyclase-activating dopamine receptor signaling pathway
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K26170,Acropora_014034,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_014002,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_013636,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_016179,melanocortin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_007593,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_004383,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_000624,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_006810,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_014975,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_001948,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_015523,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_007592,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_013638,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_028522,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_005757,G-protein coupled acetylcholine receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_017402,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_008006,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_031239,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_004674,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_006378,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_010556,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_027964,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_004340,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_021681,Cannabinoid receptor 2
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_013637,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_000623,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_011160,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_024154,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_008190,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_008495,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_007274,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_004338,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_011156,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_013635,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_018193,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_013547,Serpentine type 7TM GPCR chemoreceptor Srx
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04266,Acropora_003909,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04607,Acropora_015472,Extracellular calcium-sensing receptor-like
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04204,Acropora_019218,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04204,Acropora_000018,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04204,Acropora_006467,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04204,Acropora_010500,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04204,Acropora_021504,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K05194,Acropora_015495,extracellularly glycine-gated chloride channel activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K05194,Acropora_022008,extracellularly glycine-gated chloride channel activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04282,Acropora_022944,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_009057,neuropeptide Y receptor
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_029263,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_003086,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_029610,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_015476,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_022975,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_010857,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_006474,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_014299,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_006466,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_027377,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_022512,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_023104,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_022946,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_020086,DNA-directed 5'-3' RNA polymerase activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_007478,7 transmembrane receptor (rhodopsin family)
